application_id,age,income,employment_length,loan_amount,loan_purpose,debt_to_income,credit_history_length,num_credit_lines,utilization_rate,home_ownership,num_delinquencies,default
APP0016176,40,45945,17,34653,vacation,0.21,11,9,12.1,RENT,0,0
APP0016177,31,84567,4,29760,wedding,0.294,12,4,4.9,OWN,0,0
APP0016178,27,57001,7,21876,car,0.271,8,9,17.8,RENT,1,0
APP0016179,37,83055,3,16315,medical,0.291,1,3,22.1,RENT,2,0
APP0016180,28,80891,1,21146,home_improvement,0.229,5,4,25.1,MORTGAGE,3,0
APP0016181,51,54309,10,18574,vacation,0.121,30,16,22.3,RENT,0,0
APP0016182,45,37581,6,11652,medical,0.1,18,9,39.9,MORTGAGE,0,0
APP0016183,40,42166,10,13145,vacation,0.125,16,13,20.3,RENT,0,0
APP0016184,47,51283,14,7050,other,0.08,21,10,57.7,RENT,0,0
APP0016185,45,48814,14,22952,vacation,0.242,17,12,55.7,MORTGAGE,1,0
APP0016186,43,191189,10,80089,vacation,0.209,19,7,24.8,MORTGAGE,0,0
APP0016187,43,37005,16,7430,home_improvement,0.149,17,8,43.1,OWN,0,0
APP0016188,38,29836,16,6593,car,0.187,0,3,49.2,MORTGAGE,0,0
APP0016189,41,61412,20,9866,home_improvement,0.123,7,6,34.6,MORTGAGE,0,0
APP0016190,55,47054,4,19276,debt_consolidation,0.229,8,7,45.1,OWN,0,0
APP0016191,24,68881,1,20379,home_improvement,0.171,3,5,29.1,RENT,0,0
APP0016192,33,192791,8,46616,debt_consolidation,0.115,5,7,15.6,OWN,0,0
APP0016193,37,146149,13,36039,debt_consolidation,0.122,1,4,53.0,MORTGAGE,2,0
APP0016194,27,48584,7,19528,medical,0.325,2,4,17.3,MORTGAGE,0,0
APP0016195,33,55605,3,12077,other,0.084,3,3,53.5,MORTGAGE,1,0
APP0016196,36,64169,14,18855,other,0.282,0,4,54.8,RENT,2,1
APP0016197,21,20000,1,1647,home_improvement,0.262,1,1,56.0,OWN,0,0
APP0016198,46,46308,5,5991,car,0.153,26,14,30.7,OWN,0,0
APP0016199,28,36149,8,15177,wedding,0.13,0,3,33.3,MORTGAGE,2,0
APP0016200,33,33180,10,17647,home_improvement,0.243,0,2,21.8,RENT,1,0
APP0016201,21,74945,0,27356,other,0.16,0,5,24.0,RENT,0,0
APP0016202,45,92970,23,39181,wedding,0.287,3,5,62.7,MORTGAGE,1,0
APP0016203,36,34409,15,9994,home_improvement,0.177,8,5,48.9,OWN,0,0
APP0016204,34,39346,14,11060,home_improvement,0.317,4,10,27.7,RENT,0,0
APP0016205,32,146094,8,83952,medical,0.192,5,6,77.0,MORTGAGE,0,1
APP0016206,27,153295,4,60374,medical,0.251,1,1,18.3,RENT,1,1
APP0016207,35,100110,0,47701,wedding,0.282,0,1,51.2,OWN,0,1
APP0016208,41,70562,3,12584,vacation,0.451,12,6,8.6,OWN,0,0
APP0016209,21,53581,2,17657,vacation,0.184,0,2,36.0,RENT,2,0
APP0016210,45,74080,10,26392,wedding,0.128,21,6,15.8,MORTGAGE,1,0
APP0016211,34,33888,12,15899,other,0.18,5,2,10.2,RENT,0,0
APP0016212,21,31564,2,18400,vacation,0.323,2,2,12.1,RENT,0,0
APP0016213,34,44680,10,15889,wedding,0.129,15,4,71.7,MORTGAGE,0,0
APP0016214,42,35567,9,8812,car,0.278,11,7,36.1,RENT,0,0
APP0016215,47,78678,0,18127,other,0.293,20,7,18.0,MORTGAGE,2,0
APP0016216,43,74039,17,45237,other,0.352,24,10,20.8,RENT,0,0
APP0016217,42,65578,9,56707,debt_consolidation,0.482,14,7,16.0,MORTGAGE,0,0
APP0016218,30,32877,7,14450,car,0.096,1,1,18.6,RENT,1,1
APP0016219,47,77964,11,17380,vacation,0.199,3,2,27.4,OWN,0,0
APP0016220,40,127797,6,28378,debt_consolidation,0.245,2,3,4.5,OWN,0,0
APP0016221,45,110654,19,20983,home_improvement,0.253,7,5,25.2,MORTGAGE,0,1
APP0016222,35,61279,1,29055,medical,0.275,13,11,9.6,MORTGAGE,0,0
APP0016223,36,36522,12,11155,home_improvement,0.28,12,2,25.2,MORTGAGE,1,0
APP0016224,21,41602,2,26907,home_improvement,0.201,1,2,14.4,MORTGAGE,2,0
APP0016225,35,42766,12,10330,wedding,0.331,0,2,31.9,OWN,0,0
APP0016226,27,48607,5,28148,home_improvement,0.252,5,5,24.4,MORTGAGE,1,0
APP0016227,37,38311,18,5503,debt_consolidation,0.377,18,8,12.1,MORTGAGE,0,0
APP0016228,27,34291,7,25093,wedding,0.226,8,4,72.1,RENT,0,0
APP0016229,32,78560,1,17032,medical,0.215,11,10,7.3,MORTGAGE,0,0
APP0016230,21,119550,1,33626,medical,0.274,2,4,37.2,RENT,0,1
APP0016231,49,69927,27,15840,wedding,0.13,7,6,7.1,OWN,0,0
APP0016232,33,20000,10,3025,wedding,0.092,1,2,20.0,MORTGAGE,0,1
APP0016233,73,130646,4,55876,other,0.286,31,19,33.1,MORTGAGE,0,0
APP0016234,63,79922,2,17001,vacation,0.252,12,5,32.8,OWN,2,0
APP0016235,40,32269,1,16961,medical,0.206,19,8,24.3,MORTGAGE,0,0
APP0016236,63,36036,17,5901,debt_consolidation,0.057,40,13,45.1,MORTGAGE,0,0
APP0016237,60,67776,15,22428,major_purchase,0.216,2,2,21.5,RENT,0,0
APP0016238,48,41844,8,10764,major_purchase,0.322,29,13,17.9,RENT,0,0
APP0016239,26,27671,2,8299,debt_consolidation,0.074,6,3,15.1,RENT,1,0
APP0016240,32,75288,11,57582,home_improvement,0.219,13,4,27.7,MORTGAGE,0,0
APP0016241,21,20000,2,8857,home_improvement,0.414,1,5,33.5,RENT,1,1
APP0016242,56,40549,16,13207,wedding,0.276,10,4,31.2,RENT,0,0
APP0016243,33,41905,11,17207,home_improvement,0.258,13,6,25.9,OWN,0,0
APP0016244,51,82573,27,25736,car,0.108,23,13,29.4,MORTGAGE,0,0
APP0016245,25,62531,6,18044,vacation,0.118,4,4,32.4,RENT,0,0
APP0016246,46,80521,13,12073,debt_consolidation,0.351,0,2,13.5,RENT,3,0
APP0016247,44,62060,18,29416,car,0.222,2,4,18.0,RENT,0,0
APP0016248,40,61019,21,10491,medical,0.206,0,2,29.7,MORTGAGE,1,0
APP0016249,32,28500,2,6977,other,0.111,0,1,9.6,MORTGAGE,0,0
APP0016250,41,37958,10,7749,wedding,0.192,19,15,15.4,RENT,0,0
APP0016251,58,44271,24,17592,car,0.213,4,3,45.4,OWN,0,0
APP0016252,39,45531,13,10645,other,0.155,12,7,31.8,MORTGAGE,0,0
APP0016253,23,34564,2,8160,other,0.142,3,3,50.5,MORTGAGE,0,0
APP0016254,35,47403,8,20273,vacation,0.265,8,6,42.5,MORTGAGE,1,0
APP0016255,56,40525,22,15083,major_purchase,0.209,12,7,30.9,OWN,1,0
APP0016256,44,54553,1,9116,debt_consolidation,0.111,15,13,6.1,MORTGAGE,0,0
APP0016257,36,38495,17,13008,wedding,0.361,17,5,5.7,RENT,0,0
APP0016258,49,54353,28,15824,car,0.291,14,2,11.6,MORTGAGE,1,0
APP0016259,37,88249,12,58022,medical,0.417,1,5,36.6,OWN,0,0
APP0016260,34,113879,12,53468,other,0.195,10,6,40.5,OWN,0,0
APP0016261,60,39448,4,11261,other,0.154,24,11,6.8,RENT,0,0
APP0016262,43,65685,8,27426,car,0.306,20,11,38.7,RENT,0,1
APP0016263,39,65668,6,12006,major_purchase,0.289,3,2,15.7,RENT,0,0
APP0016264,37,124609,5,39487,other,0.073,17,3,42.3,MORTGAGE,0,0
APP0016265,44,102585,19,33197,vacation,0.182,0,2,39.1,OWN,0,0
APP0016266,21,72673,2,20895,medical,0.195,1,5,25.1,RENT,0,0
APP0016267,26,20000,4,3210,home_improvement,0.296,5,1,22.2,RENT,0,1
APP0016268,24,51276,5,17528,car,0.392,1,3,36.7,OWN,0,0
APP0016269,21,107490,2,48473,other,0.139,2,5,42.2,RENT,2,0
APP0016270,46,47388,14,6580,medical,0.174,18,11,54.6,MORTGAGE,0,0
APP0016271,38,28946,8,10194,vacation,0.266,3,5,14.7,RENT,0,0
APP0016272,21,46160,2,11251,vacation,0.288,0,2,28.7,RENT,0,1
APP0016273,45,54446,7,34512,home_improvement,0.181,3,4,50.9,MORTGAGE,0,0
APP0016274,33,53136,9,10326,medical,0.215,5,6,22.9,MORTGAGE,0,0
APP0016275,40,95163,15,40438,vacation,0.139,11,9,6.5,MORTGAGE,0,0
APP0016276,33,36916,8,4995,home_improvement,0.198,4,8,22.7,RENT,1,0
APP0016277,47,79186,15,26673,car,0.181,7,3,52.5,OWN,0,0
APP0016278,53,40407,34,40140,major_purchase,0.363,27,20,22.9,OWN,2,0
APP0016279,34,55174,6,7009,other,0.097,15,7,63.7,MORTGAGE,0,0
APP0016280,50,42275,2,4755,wedding,0.249,5,7,29.8,RENT,0,0
APP0016281,40,48202,12,6427,wedding,0.108,3,7,8.4,MORTGAGE,0,0
APP0016282,21,55179,2,30956,other,0.257,2,1,24.5,MORTGAGE,2,1
APP0016283,29,109089,0,40087,vacation,0.336,6,7,22.4,MORTGAGE,0,0
APP0016284,36,64839,13,25665,medical,0.251,4,3,51.9,MORTGAGE,0,0
APP0016285,49,46849,16,13253,medical,0.236,12,7,35.5,MORTGAGE,0,1
APP0016286,43,60149,18,28574,car,0.163,9,5,70.3,MORTGAGE,0,0
APP0016287,21,46032,1,12929,wedding,0.197,2,2,28.5,RENT,1,0
APP0016288,26,30595,4,6649,medical,0.393,2,2,16.1,RENT,3,1
APP0016289,40,44127,4,4110,major_purchase,0.067,10,7,21.2,RENT,1,0
APP0016290,26,68199,0,27181,medical,0.129,2,2,36.1,RENT,2,0
APP0016291,41,64808,11,17165,debt_consolidation,0.245,1,2,1.6,MORTGAGE,0,0
APP0016292,38,95120,16,13194,major_purchase,0.055,17,9,25.5,MORTGAGE,0,0
APP0016293,47,80892,26,11619,wedding,0.242,6,7,35.8,RENT,1,0
APP0016294,31,59222,8,19825,home_improvement,0.383,1,2,10.3,MORTGAGE,0,0
APP0016295,47,102286,8,44075,medical,0.203,20,9,16.7,OWN,0,0
APP0016296,29,68499,2,34006,vacation,0.188,10,5,31.7,RENT,0,0
APP0016297,35,32589,12,7133,other,0.372,11,3,19.2,MORTGAGE,1,0
APP0016298,33,55035,4,8246,other,0.111,2,4,34.9,RENT,0,0
APP0016299,37,67927,2,34337,medical,0.216,8,3,22.2,OWN,0,0
APP0016300,62,21188,13,5148,vacation,0.132,39,17,45.4,RENT,0,0
APP0016301,21,33410,2,15313,other,0.371,1,1,47.4,RENT,0,0
APP0016302,36,48880,16,12656,wedding,0.231,16,7,21.1,RENT,0,0
APP0016303,29,155793,6,32546,vacation,0.13,9,5,23.3,MORTGAGE,0,0
APP0016304,57,56127,9,19829,other,0.33,37,19,3.3,RENT,0,0
APP0016305,33,63559,8,15782,other,0.394,11,5,8.4,MORTGAGE,1,0
APP0016306,25,61239,5,20548,other,0.125,2,2,42.0,MORTGAGE,0,0
APP0016307,27,31937,2,10447,medical,0.158,4,4,26.5,RENT,0,0
APP0016308,49,75336,6,38874,wedding,0.226,2,1,18.9,MORTGAGE,0,0
APP0016309,21,97960,1,23687,home_improvement,0.069,2,1,40.5,RENT,0,0
APP0016310,38,72672,7,24936,wedding,0.242,14,8,13.6,MORTGAGE,0,0
APP0016311,35,89338,6,36134,home_improvement,0.193,11,9,16.3,MORTGAGE,0,0
APP0016312,32,78957,9,20764,vacation,0.116,12,9,39.9,RENT,0,0
APP0016313,31,22453,3,14744,wedding,0.294,2,6,26.5,MORTGAGE,0,0
APP0016314,36,57091,15,17066,home_improvement,0.257,2,4,14.2,RENT,0,0
APP0016315,24,27297,2,3873,vacation,0.043,3,1,53.5,RENT,1,1
APP0016316,52,39635,14,12248,car,0.098,4,5,26.4,RENT,0,0
APP0016317,36,41004,6,15678,medical,0.155,11,7,31.2,RENT,1,0
APP0016318,41,51758,12,35804,debt_consolidation,0.325,12,3,40.2,MORTGAGE,0,0
APP0016319,24,35932,2,14262,wedding,0.181,3,4,51.8,RENT,1,1
APP0016320,21,25636,2,9663,home_improvement,0.175,1,4,42.9,RENT,3,1
APP0016321,40,114044,13,76081,car,0.183,8,8,35.4,OWN,0,0
APP0016322,32,27598,11,7572,debt_consolidation,0.115,12,5,43.1,MORTGAGE,0,0
APP0016323,22,31942,1,5642,debt_consolidation,0.087,3,1,28.9,MORTGAGE,1,0
APP0016324,46,65913,16,17834,wedding,0.121,10,11,32.1,RENT,0,1
APP0016325,43,33218,13,12292,debt_consolidation,0.293,2,2,33.5,RENT,0,0
APP0016326,34,63827,15,29426,major_purchase,0.169,5,3,28.6,RENT,1,0
APP0016327,40,29274,15,11550,medical,0.289,21,13,2.8,RENT,1,1
APP0016328,32,84543,11,22081,car,0.084,8,6,29.8,MORTGAGE,0,0
APP0016329,53,125943,2,60334,home_improvement,0.359,27,15,10.3,OWN,1,0
APP0016330,23,20000,0,3891,home_improvement,0.057,3,1,22.9,RENT,3,1
APP0016331,53,84720,4,40744,vacation,0.299,29,11,10.8,RENT,0,0
APP0016332,42,57332,22,49521,car,0.268,0,2,56.9,RENT,0,0
APP0016333,24,37464,3,5797,wedding,0.193,2,2,19.8,RENT,0,0
APP0016334,44,27323,14,11748,car,0.27,6,6,26.6,MORTGAGE,1,0
APP0016335,26,90205,3,29416,debt_consolidation,0.17,1,4,5.7,MORTGAGE,0,1
APP0016336,50,73933,16,27479,vacation,0.39,16,12,58.6,MORTGAGE,0,0
APP0016337,45,39664,16,17045,car,0.169,7,8,15.8,OWN,2,0
APP0016338,42,64997,17,24410,major_purchase,0.259,17,7,39.0,OWN,1,0
APP0016339,48,157650,29,54087,medical,0.154,5,5,51.6,MORTGAGE,0,0
APP0016340,21,57878,2,29573,other,0.185,1,4,34.7,RENT,1,0
APP0016341,36,67963,17,37744,home_improvement,0.224,11,9,22.0,OWN,1,0
APP0016342,36,43628,6,8170,debt_consolidation,0.264,0,3,75.2,RENT,0,1
APP0016343,41,73704,16,21991,home_improvement,0.306,19,10,46.0,OWN,0,0
APP0016344,39,77838,16,18106,home_improvement,0.162,13,7,14.2,MORTGAGE,0,0
APP0016345,50,96336,1,16357,vacation,0.053,16,6,46.5,OWN,0,0
APP0016346,49,113769,25,35917,car,0.102,26,5,30.6,MORTGAGE,0,0
APP0016347,35,113488,16,40324,car,0.323,0,3,16.4,OWN,0,0
APP0016348,48,89683,3,31798,wedding,0.144,29,10,18.9,RENT,0,0
APP0016349,37,60013,2,33280,debt_consolidation,0.308,18,10,18.0,MORTGAGE,0,0
APP0016350,44,46405,21,15844,car,0.187,11,6,22.7,MORTGAGE,0,0
APP0016351,27,20000,4,3613,car,0.113,7,9,8.5,RENT,1,0
APP0016352,33,21879,8,3034,debt_consolidation,0.261,10,8,16.0,MORTGAGE,2,0
APP0016353,41,68336,17,14850,other,0.091,10,8,22.9,MORTGAGE,0,0
APP0016354,32,61602,9,10233,major_purchase,0.337,12,8,30.8,MORTGAGE,0,0
APP0016355,23,27538,3,6578,wedding,0.066,2,1,12.7,RENT,2,1
APP0016356,44,59080,14,70981,medical,0.412,7,6,2.7,OWN,2,1
APP0016357,39,42561,2,15076,major_purchase,0.163,14,10,50.0,MORTGAGE,0,0
APP0016358,58,58027,17,9182,debt_consolidation,0.185,32,11,35.2,RENT,0,0
APP0016359,45,108877,12,50929,debt_consolidation,0.15,25,7,19.8,OWN,0,0
APP0016360,42,25519,13,12034,major_purchase,0.24,0,3,4.4,MORTGAGE,0,0
APP0016361,33,58039,11,15448,wedding,0.2,13,10,25.0,RENT,0,0
APP0016362,35,70079,1,25368,major_purchase,0.25,4,3,32.9,RENT,0,0
APP0016363,36,122173,2,51722,vacation,0.234,4,3,36.9,RENT,1,0
APP0016364,21,53296,0,18011,vacation,0.23,1,3,43.7,MORTGAGE,0,1
APP0016365,43,48147,22,36402,major_purchase,0.398,21,10,29.4,MORTGAGE,0,0
APP0016366,23,20000,0,8222,major_purchase,0.276,0,4,28.6,RENT,1,1
APP0016367,46,39066,18,7607,car,0.207,2,9,17.9,MORTGAGE,0,0
APP0016368,56,63921,14,9567,car,0.251,18,5,24.3,MORTGAGE,0,1
APP0016369,28,59448,8,15226,vacation,0.092,9,7,28.8,MORTGAGE,0,0
APP0016370,39,76062,1,35981,vacation,0.284,9,3,63.1,MORTGAGE,1,0
APP0016371,32,54464,2,11088,home_improvement,0.148,0,2,38.5,MORTGAGE,2,0
APP0016372,38,37741,1,20816,home_improvement,0.309,2,3,27.9,RENT,2,0
APP0016373,34,87660,1,11980,debt_consolidation,0.184,2,1,27.8,MORTGAGE,0,0
APP0016374,32,60043,2,27722,debt_consolidation,0.216,3,2,40.9,RENT,0,0
APP0016375,45,58882,7,41059,home_improvement,0.309,24,14,51.2,RENT,0,0
APP0016376,24,21124,4,4729,major_purchase,0.307,5,5,32.8,RENT,1,0
APP0016377,38,24917,15,13463,major_purchase,0.265,17,9,58.6,MORTGAGE,0,1
APP0016378,38,27881,7,1686,other,0.158,18,11,28.9,RENT,2,0
APP0016379,54,32616,8,4397,vacation,0.112,24,12,16.4,OWN,0,0
APP0016380,21,36000,2,5542,wedding,0.282,2,6,43.7,RENT,2,0
APP0016381,46,44668,11,39893,car,0.345,18,10,25.7,RENT,1,0
APP0016382,50,292600,20,35804,wedding,0.182,29,11,3.8,OWN,0,0
APP0016383,45,42438,1,39064,wedding,0.357,3,2,37.5,RENT,3,0
APP0016384,41,38506,13,9477,medical,0.105,14,7,13.9,MORTGAGE,0,0
APP0016385,21,58182,2,21793,vacation,0.325,2,3,50.0,RENT,0,1
APP0016386,51,81122,17,24924,major_purchase,0.078,32,12,46.6,RENT,0,0
APP0016387,59,35600,28,22461,other,0.144,35,15,15.2,MORTGAGE,0,0
APP0016388,60,55099,1,11465,wedding,0.397,5,9,39.9,OWN,0,1
APP0016389,44,67002,10,34581,home_improvement,0.133,10,13,26.2,MORTGAGE,1,0
APP0016390,40,62727,11,17954,debt_consolidation,0.175,17,7,37.8,MORTGAGE,0,0
APP0016391,42,67589,20,17679,major_purchase,0.19,21,10,16.8,RENT,0,0
APP0016392,42,29649,8,8607,major_purchase,0.086,0,4,7.4,MORTGAGE,2,0
APP0016393,44,55184,4,15733,home_improvement,0.223,8,5,19.8,MORTGAGE,0,0
APP0016394,26,45871,2,10657,home_improvement,0.205,1,2,16.3,RENT,2,0
APP0016395,26,35875,6,4212,medical,0.106,5,3,42.2,OWN,1,0
APP0016396,21,44031,0,15520,vacation,0.262,1,4,26.5,RENT,1,0
APP0016397,36,43222,13,8783,home_improvement,0.07,2,2,52.2,MORTGAGE,0,0
APP0016398,24,55979,3,12314,major_purchase,0.103,3,1,25.6,MORTGAGE,1,0
APP0016399,23,32570,0,5631,car,0.17,0,1,31.6,RENT,0,1
APP0016400,58,101558,5,12631,wedding,0.031,18,12,9.1,MORTGAGE,0,0
APP0016401,56,88395,5,18415,debt_consolidation,0.11,27,11,46.5,OWN,0,0
APP0016402,21,72648,2,15463,home_improvement,0.256,1,3,15.6,OWN,1,0
APP0016403,49,20000,11,10598,car,0.15,14,5,45.5,RENT,0,0
APP0016404,42,39180,4,38819,debt_consolidation,0.314,13,11,31.5,MORTGAGE,1,0
APP0016405,36,67766,5,14191,major_purchase,0.224,12,1,34.4,RENT,0,0
APP0016406,39,34839,11,3725,debt_consolidation,0.105,16,3,4.0,RENT,0,0
APP0016407,41,50172,22,31476,wedding,0.221,8,3,14.4,RENT,0,0
APP0016408,37,103381,11,29801,car,0.142,10,8,25.3,RENT,1,1
APP0016409,36,153083,5,22038,car,0.219,7,5,6.3,RENT,0,0
APP0016410,36,106558,14,13136,debt_consolidation,0.063,17,7,53.7,OWN,0,0
APP0016411,51,51811,8,23106,major_purchase,0.361,18,9,30.3,MORTGAGE,0,0
APP0016412,54,48482,14,26938,car,0.334,30,13,29.0,MORTGAGE,1,0
APP0016413,35,70536,7,27935,major_purchase,0.291,11,7,45.1,RENT,1,0
APP0016414,47,60628,22,13618,medical,0.165,9,6,11.4,OWN,0,0
APP0016415,21,47591,0,7405,medical,0.152,1,4,25.8,MORTGAGE,3,1
APP0016416,28,64429,6,75484,wedding,0.491,3,1,22.7,OWN,1,0
APP0016417,33,30169,4,8534,other,0.177,11,10,59.5,OWN,0,0
APP0016418,50,203181,30,136075,vacation,0.304,12,5,26.1,MORTGAGE,0,0
APP0016419,45,73507,12,26478,vacation,0.254,8,9,57.0,MORTGAGE,0,0
APP0016420,35,35959,3,12251,home_improvement,0.113,3,3,39.8,RENT,2,0
APP0016421,26,65872,3,4688,debt_consolidation,0.121,4,3,20.0,OWN,0,0
APP0016422,25,24178,2,5958,debt_consolidation,0.126,0,1,38.6,MORTGAGE,4,0
APP0016423,44,84431,14,35507,other,0.417,23,6,33.7,OWN,0,0
APP0016424,42,33627,19,10167,vacation,0.213,5,4,12.3,MORTGAGE,1,0
APP0016425,34,69523,3,32859,debt_consolidation,0.293,0,4,40.4,RENT,0,0
APP0016426,24,40005,0,13811,vacation,0.29,0,4,29.2,MORTGAGE,1,0
APP0016427,39,62668,3,14240,wedding,0.175,0,1,5.5,MORTGAGE,1,0
APP0016428,42,20000,12,2780,medical,0.178,4,3,27.6,RENT,0,0
APP0016429,42,49977,10,23212,debt_consolidation,0.306,8,4,22.1,MORTGAGE,1,1
APP0016430,22,98937,0,50104,vacation,0.177,3,7,37.3,RENT,2,0
APP0016431,31,44879,7,16416,car,0.399,9,7,29.7,MORTGAGE,0,0
APP0016432,49,39580,30,21952,debt_consolidation,0.199,19,10,14.4,MORTGAGE,0,0
APP0016433,46,95227,15,27374,debt_consolidation,0.16,13,7,71.1,RENT,0,0
APP0016434,21,43859,0,17910,debt_consolidation,0.251,1,2,11.0,RENT,2,1
APP0016435,38,93940,5,22665,medical,0.152,8,6,20.2,MORTGAGE,0,0
APP0016436,21,28151,2,11637,home_improvement,0.14,0,3,14.9,OWN,2,0
APP0016437,57,30797,10,16042,wedding,0.3,9,6,10.2,RENT,1,0
APP0016438,33,50206,9,14935,home_improvement,0.313,1,1,17.0,MORTGAGE,0,0
APP0016439,41,31077,21,8063,debt_consolidation,0.134,12,12,46.4,RENT,0,0
APP0016440,29,60081,2,10401,medical,0.207,10,7,27.5,RENT,0,0
APP0016441,27,110546,8,31195,medical,0.291,2,2,9.9,MORTGAGE,0,1
APP0016442,45,20000,9,4050,other,0.114,23,6,30.2,MORTGAGE,1,0
APP0016443,56,42269,23,8771,vacation,0.273,15,8,45.5,RENT,0,0
APP0016444,32,74644,2,16450,wedding,0.112,8,6,25.7,OWN,0,0
APP0016445,38,41453,4,17913,car,0.208,8,11,51.4,OWN,0,0
APP0016446,48,50350,9,17261,car,0.306,16,9,61.0,RENT,0,0
APP0016447,25,105410,6,80000,other,0.172,4,5,13.0,MORTGAGE,0,0
APP0016448,53,34486,8,7456,other,0.243,7,9,48.9,RENT,0,0
APP0016449,30,34085,4,12551,major_purchase,0.116,9,4,38.1,MORTGAGE,0,0
APP0016450,30,38533,3,9986,other,0.073,11,2,31.7,RENT,1,1
APP0016451,21,37021,2,6992,major_purchase,0.198,2,4,7.6,MORTGAGE,2,0
APP0016452,54,96310,10,60232,vacation,0.282,1,2,5.7,OWN,1,0
APP0016453,24,37320,2,12767,vacation,0.268,5,5,5.6,RENT,2,1
APP0016454,30,32763,3,6443,vacation,0.13,2,2,24.3,RENT,2,1
APP0016455,27,28424,3,11211,car,0.287,7,4,56.0,RENT,1,0
APP0016456,44,179227,13,29925,debt_consolidation,0.191,6,8,20.1,OWN,0,0
APP0016457,53,36851,21,15464,wedding,0.214,19,9,17.5,RENT,0,0
APP0016458,40,62570,21,13172,wedding,0.397,8,5,17.3,RENT,0,0
APP0016459,25,39151,4,4819,debt_consolidation,0.267,6,2,9.0,RENT,0,0
APP0016460,55,175011,4,37019,vacation,0.288,14,7,27.8,RENT,1,1
APP0016461,34,88105,12,17401,major_purchase,0.364,7,4,39.4,MORTGAGE,0,0
APP0016462,33,36852,0,10391,debt_consolidation,0.18,11,6,38.5,MORTGAGE,0,1
APP0016463,32,236231,8,278441,other,0.303,0,3,36.3,MORTGAGE,2,0
APP0016464,54,55154,15,50204,debt_consolidation,0.352,32,13,26.7,OWN,0,0
APP0016465,29,83969,4,19400,medical,0.283,9,3,31.1,MORTGAGE,0,1
APP0016466,40,61025,2,21809,vacation,0.27,2,5,53.1,RENT,0,1
APP0016467,41,44508,17,17480,home_improvement,0.276,22,3,53.0,RENT,0,0
APP0016468,52,83270,19,31622,wedding,0.228,0,1,12.3,RENT,1,1
APP0016469,21,28342,2,8936,vacation,0.115,2,3,45.8,RENT,2,0
APP0016470,31,91551,1,23383,wedding,0.149,3,4,36.4,RENT,0,0
APP0016471,21,28018,2,7469,home_improvement,0.074,1,6,7.8,RENT,0,0
APP0016472,21,76276,0,26633,medical,0.282,2,5,32.4,RENT,1,0
APP0016473,26,30144,0,19765,car,0.262,7,4,10.4,RENT,1,1
APP0016474,57,121394,38,19765,debt_consolidation,0.339,22,10,61.0,MORTGAGE,0,0
APP0016475,50,126532,5,71759,major_purchase,0.192,21,12,25.1,MORTGAGE,0,0
APP0016476,30,48790,2,7452,debt_consolidation,0.159,5,4,26.1,MORTGAGE,2,0
APP0016477,62,32789,6,4340,medical,0.137,14,11,46.3,RENT,0,1
APP0016478,31,90922,3,14284,major_purchase,0.23,8,5,9.0,MORTGAGE,0,0
APP0016479,47,182232,2,49559,major_purchase,0.179,9,2,23.9,MORTGAGE,0,0
APP0016480,32,41976,2,17364,other,0.189,12,8,31.4,RENT,2,0
APP0016481,27,35340,8,14087,other,0.239,0,3,9.5,RENT,0,0
APP0016482,54,70118,13,55441,wedding,0.338,25,9,30.4,OWN,0,0
APP0016483,52,20572,22,4736,major_purchase,0.164,6,4,17.0,OWN,1,0
APP0016484,34,96359,13,18844,car,0.102,5,6,28.4,OWN,0,0
APP0016485,46,58229,14,17576,car,0.094,7,3,24.7,RENT,0,0
APP0016486,42,53164,19,7962,home_improvement,0.118,12,15,51.7,MORTGAGE,0,0
APP0016487,21,59736,2,20136,major_purchase,0.267,1,1,20.8,RENT,1,0
APP0016488,40,59256,5,9358,car,0.276,2,4,45.9,RENT,0,0
APP0016489,22,34941,1,19647,medical,0.192,3,5,12.0,RENT,0,1
APP0016490,21,72613,0,36371,major_purchase,0.126,2,4,32.8,RENT,0,1
APP0016491,21,66190,2,12942,car,0.232,0,4,2.8,RENT,1,0
APP0016492,24,44857,1,21515,car,0.183,0,4,55.8,MORTGAGE,2,0
APP0016493,36,33596,10,6331,wedding,0.222,11,8,12.9,RENT,0,0
APP0016494,27,92358,5,35680,wedding,0.269,3,1,43.4,MORTGAGE,0,0
APP0016495,28,21476,8,11347,car,0.212,2,5,39.7,RENT,2,0
APP0016496,59,44884,30,12624,vacation,0.191,9,6,7.9,OWN,0,0
APP0016497,42,67539,15,18388,car,0.335,6,4,28.7,RENT,1,0
APP0016498,34,45629,9,21717,major_purchase,0.283,12,7,19.9,RENT,0,1
APP0016499,47,108437,26,22267,debt_consolidation,0.158,18,9,35.8,MORTGAGE,1,0
APP0016500,40,48033,19,10162,debt_consolidation,0.206,20,13,7.9,MORTGAGE,0,0
APP0016501,26,78409,7,22538,wedding,0.156,4,7,20.6,RENT,0,0
APP0016502,42,39812,22,12311,wedding,0.276,8,8,12.2,MORTGAGE,0,0
APP0016503,47,87006,3,33657,home_improvement,0.173,25,11,30.3,OWN,0,0
APP0016504,30,39476,7,7855,other,0.14,9,4,12.0,RENT,0,0
APP0016505,48,26767,27,5102,major_purchase,0.268,27,12,26.1,MORTGAGE,0,0
APP0016506,21,86436,0,24137,medical,0.16,1,2,48.4,MORTGAGE,0,0
